Date,Z_Score_BIAS,K,D,KD_Passivation_Days,Feature_Range,Feature_Slope,Feature_STD,Feature_SUM_ABS_X,Chip_Concentration_15,Foreign_Net_Ratio,Retail_Margin_Panic,Big_Player_Force,foreign_net_buy,invest_net_buy,dealer_net_buy,margin_balance_chg,major_chip_ratio,atr_14,Target_Label
2023-06-28,-0.6270922392600214,17.24870664973281,28.720348411959616,0,15.621014797756061,-3.471374511718693,1.950227848113207,12.149688720703011,4.533296320759647e-05,0.0004516195163002771,0.15032861564140906,0.00024205447258784035,625.4022545531075,-282.2486325412844,-7.95683042665431,5437.0,3.7043268621738064e-05,7.620550302190033,0
2023-06-29,-0.23908318827585515,22.418680898201586,26.619792574040275,0,9.980112020835293,4.7730712890625,2.2463324800362923,10.414062499999886,-0.0006667817100199872,0.00011340179463622312,-0.040953524266849596,-3.826025643974258e-05,146.15858342766398,-115.70308722749996,-79.76745727406488,-1084.0,-0.0006205850868245288,7.572129851572474,0
2023-06-30,-0.6709397084123656,22.97047804720049,25.403354398427012,0,12.149640193771006,-0.43392944335931816,2.156522498606302,14.319305419921704,3.409836219460521e-05,0.00041828192983064374,-0.4644886363636364,0.0004344412419371997,1064.0703292696835,-82.55689575887322,123.66468294192556,988.0,6.730236913618866e-05,7.837107096972468,0
2023-07-03,-0.36990203817755896,32.36796657496421,27.724891790606076,0,12.149640193771006,4.339202880859375,2.4159483767822016,15.187133789062386,0.00011358506976728084,-0.00017968571860672514,0.19407407407407407,-0.00025767118509616323,-205.83538123556184,-299.4906169390131,210.15592551136703,-2000.0,5.114774438315285e-05,7.711231784998023,0
2023-07-04,-0.2886415302691771,41.90383171686511,32.451205099359086,0,13.01748553899347,0.433929443359375,2.69937043476164,16.054931640624943,0.0009001642363040063,0.0008656502865503349,0.06769764872968281,0.000912208237684636,1280.5642597464894,24.391658745077745,44.48193738945395,297.0,0.0011624497448714946,7.594345347238109,0
2023-07-05,-0.7441731980815246,42.380320075546706,35.76091009142163,0,13.01748553899347,0.0,2.5780643454179684,20.394073486328125,1.7207863497551324e-06,7.924961969575806e-05,0.6261158159761959,0.00020125929551076125,175.90522961339394,239.68926997230707,31.12767680532756,-3768.0,2.581960637999724e-06,7.640777862150421,0
2023-07-06,-0.9016848760318447,37.14248810571266,36.2214360961853,0,13.01748553899347,-6.0748291015625,3.059032566768571,17.35662841796875,8.208757095994808e-05,-0.00021554016093564414,-0.020459195271652648,-0.0002718249803929473,-658.4650612708289,-207.19095474296523,35.24347668741858,3651.0,0.00011297968862754743,7.683893810149977,0
2023-07-07,-0.9641079985538351,29.206176167289097,33.88301611988657,0,13.017462352793643,-9.112213134765625,3.8883281841353297,14.3192138671875,4.209764350887493e-05,0.00014102958299555538,-0.4212857422002214,0.0002458298948839051,276.86264894647354,67.51564379071782,138.22340289383152,4429.0,2.7052499710266687e-05,7.475978140599031,0
2023-07-10,-1.1727328029899833,21.322636213143753,29.696222817638965,0,15.620967962406212,-7.376556396484375,4.6874919154667145,13.885284423828125,-0.0002611950903861558,-0.00011251084332573225,0.01630648330058939,3.053737841231441e-05,-208.6309944849285,129.18713512535464,136.0699003597183,-8246.0,-0.0002467148606398819,7.2519208208887544,1
2023-07-11,-0.2754551600304668,37.36325874582788,32.2519014603686,0,14.753125348059825,4.7730712890625,3.795212189400997,22.563629150390625,0.0004823617703953232,0.0005060517839633849,0.03236910041702522,0.0005360518113285937,704.3861293932345,33.32314494514138,8.434643145176912,3491.0,0.00036207977551732485,7.508776741682439,1
2023-07-12,0.057407329353788686,55.464387328425744,39.98939674972098,0,15.620964653820124,9.98004150390625,5.326744199497124,20.82794189453125,0.0002943244662943162,-0.00011846427730619414,0.5138005892386417,-3.659333610898784e-05,-191.57438758143456,87.13851794821187,45.258992737909125,337.0,0.00034194839258105654,7.561321312988835,1
2023-07-13,0.4940840559211957,62.57148971492135,47.51676107145444,0,24.2992645162592,17.79052734375,7.238714885839456,22.997528076171875,0.00022000071637628252,-3.006212208330537e-05,-0.36183268562078136,4.751508579435331e-05,-67.71005992886785,89.46545251904217,85.26464071770783,-290.0,0.0003064133073214178,7.73408745832519,0
2023-07-14,1.1012357450211356,68.74135274176625,54.591624961558374,0,32.109767550090965,15.187042236328125,9.339775374486711,28.638458251953125,-0.00011185928987722365,-0.0002944674364712891,0.5167039641943734,-0.0003595325150166195,-933.7244385673188,-112.5455913836864,-93.7687456550734,-4357.0,-0.0001574780194612751,8.142467535289564,0
2023-07-17,1.100414410151412,73.30505939650837,60.82943643987504,0,28.204517382219763,12.149658203125,6.953493292991252,25.601043701171875,0.00043324947747573145,-3.85913403585409e-05,0.14569453174104338,0.00022683969312105797,-71.38379154944602,349.71651440237366,141.26082374204566,3488.0,0.0002527355568931549,8.087760525297728,0
2023-07-18,1.6259087328256434,81.78670637547194,67.815193085074,0,27.336713145186195,15.621002197265625,7.715906538098842,23.43145751953125,-0.00016221322193387533,-0.0003385919054418277,0.38734859954579864,-0.00020550266282365562,-1254.327595977374,299.5513668152431,193.4831891227228,-1860.0,-0.00032487097153114844,8.098949179729885,0
2023-07-19,1.347746508318447,83.88955060145645,73.17331225720149,0,20.827985061923243,6.0748291015625,6.0949457408874546,22.129730224609375,0.00010194501507172173,-0.00019442817740551244,-0.05065351876831481,-8.443570225386166e-05,-750.341694091434,287.9822794482335,136.50321048394574,-1265.0,0.0001062016986450238,8.047350614416507,0
2023-07-20,0.9267470591058075,81.72001813188763,76.02221421543021,0,15.620964057831145,1.73565673828125,3.62261541109506,21.695831298828125,0.0005120733358774983,0.00028115770510051154,-0.21431347989461408,0.00034464087821356703,656.2487936865784,252.73514810877268,-104.5593911614555,4779.0,0.0003097068536606953,7.90645572148473,0
2023-07-21,1.174094882123675,83.36890033740826,78.4711095894229,0,18.224465243787677,-2.169586181640625,3.197462218812447,18.2244873046875,-0.00010164100902585824,0.00017266737086283512,-0.4798084249482965,5.9010573975184804e-05,671.4800951904992,-264.9958938866048,-177.0000455418874,894.0,-0.00016934536193485876,8.333516516550796,0
2023-07-24,0.41653975225174444,75.47974799681137,77.47398905855238,0,18.224465243787677,-7.3765869140625,3.8001797354829656,25.167144775390625,-5.267546872581695e-05,0.00013094156857128197,-0.11483704375741503,0.00022472672866922656,455.27453707097885,235.2124755623932,90.87186735179316,-4576.0,-4.7095711679728145e-05,8.482122310802177,0
2023-07-25,0.10417242484290097,61.430978966370525,72.12631902782509,0,18.224465243787677,-5.640899658203125,4.3021188944009525,19.526214599609375,8.950342034654265e-05,-0.0002271167310910304,0.001990292957156325,-0.00015238322956609323,-380.1856858775278,181.1202855099016,-56.01894489620864,3663.0,4.309138396090936e-05,8.279178288847891,1
2023-07-26,-0.3876995465598173,43.2267101213335,62.49311605899456,0,14.753163439162222,-13.451416015625,5.165246691003294,21.26190185546875,-6.562208982497049e-05,7.411379775219807e-05,0.1616191352345906,-1.6095763289007745e-05,171.37318631481207,-257.3047229887567,48.713335412298576,-551.0,-9.064570430827126e-05,8.369676109116359,1
2023-07-27,0.4169172852892975,46.24207506281714,57.076102393602085,0,14.753163439162222,2.603515625,5.054708331475378,26.035003662109375,-0.0003154206581408226,9.240250537967518e-05,-0.28458182060420345,0.0001767222161062012,197.83847654565892,7.017928969984361,173.51487200075488,-264.0,-0.0002920608483565122,8.608681788870028,1
2023-07-28,1.4835032526103298,57.812186663484994,57.32146381689639,0,27.336740672919234,16.9227294921875,7.8968052505671285,34.2794189453125,3.352127993628672e-05,-0.00012357372965180632,0.5439307495573481,-0.0001086797488304151,-495.0188135155256,105.35868986505768,-45.695517639841,-3793.0,6.271755665932931e-05,9.512481456718783,1
2023-07-31,1.844507531162006,65.62479467563878,60.089240769810516,0,34.71328642819208,26.902801513671875,11.407950607409857,32.977630615234375,-9.150033305490793e-05,0.00023387799959896018,0.262655654927468,0.0003113622985965315,1102.0389810602903,382.863419624927,-17.75546564089599,2011.0,-0.00010763033958344318,9.731842500879395,0
2023-08-01,1.7637211469968788,72.49985940206415,64.22611364722839,0,34.71328642819208,19.960113525390625,12.312821446848494,32.543731689453125,0.00016447288013786518,0.00035474257817330634,0.7087763847008411,0.00047322350600888794,726.4173743454028,194.94477157885171,47.67229725883162,-2684.0,7.147589737269875e-05,9.625596656323877,0
2023-08-02,1.98631433177444,74.61529649428797,67.68917459624825,0,42.08984594990096,13.451385498046875,9.751044518997782,34.279388427734375,-6.520895932524716e-05,1.2222233729934081e-05,-0.3199905482041588,-2.9955340301836745e-05,67.42149570220164,-122.91314545566031,-109.75096399822306,2930.0,-0.00017566375520852183,10.02284539093226,0
2023-08-04,0.8348148629046731,68.97431601867078,68.1175550703891,0,39.052421082164926,-2.1695556640625,4.97207305923859,35.147186279296875,0.00018481690242627634,4.565285974146599e-05,-0.3510265398097146,0.00011605322239535136,216.13150339671847,389.0776916903926,-55.78561960058762,2558.0,0.00015861489787061391,10.298735090149597,0
2023-08-07,-0.4270765520114973,56.88032262350433,64.37181092142751,0,36.44894292509855,-15.187042236328125,7.658339470074533,34.27935791015625,-7.125786151340178e-05,7.941976691536179e-05,-0.4573106033811983,9.927086794369392e-05,325.0296847685315,58.75595254277782,22.48575037512692,-1178.0,-6.159948996398544e-05,10.802871982418452,0
2023-08-08,-0.9755317452713482,45.612524487034364,58.11871544329646,0,36.44894292509855,-25.167144775390682,10.505789702702916,32.54373168945318,-2.047442443120279e-05,-0.00034387780079118074,-0.2624818460545425,-0.00034763974562679307,-1025.0409210545745,-1.1682273806183474,-10.045486881775137,1331.0,-1.4912633554215235e-05,10.744099977122458,0
2023-08-09,-1.2823366234481948,34.18841204148536,50.14194764269276,0,40.35418948705632,-18.2244873046875,11.633487673483547,33.41156005859375,0.00024838502661232346,2.533732759781172e-05,0.4643336314847943,5.7401187595910047e-05,51.69357048764184,-15.423639317762436,80.84077537992262,-4306.0,0.00017000593079470003,10.65853200387948,0
2023-08-10,-1.9408891169365305,24.33548448943836,41.53979325827463,0,35.58110843555073,-14.3192138671875,9.46494192502143,35.147186279296875,-0.0001292678185390131,-5.246394791455893e-05,-0.05595786701777485,-4.6974818915807874e-05,-209.19054879867912,-274.71104760462663,296.5979614439267,3485.0,-0.00025263632060998386,10.57907512128332,0
2023-08-11,-1.8851939617050382,18.60460783313103,33.89473144989343,0,24.29929172353968,-10.413970947265568,6.403747945425579,26.03497314453125,0.00010632908506231828,-0.00019948062064044684,0.5858360655737704,-0.00017064598063677334,-400.97200593694936,28.04609923677153,29.913833941812456,-3646.0,5.360241146987569e-05,10.31933070762931,0
2023-08-14,-1.063039718285363,20.736400479736588,29.508621126507816,0,22.99752987640602,0.867828369140625,4.886125101582261,23.43145751953125,0.00032828759762906627,1.3652954360116363e-05,-0.2535718573658302,5.0824510251212166e-05,31.339824268427066,149.49705146113158,-64.17119460380091,2273.0,0.00037489621166382134,10.202115414407208,0
2023-08-15,-1.3170304001036488,19.776653116508246,26.264631789841292,0,17.790550017444275,4.7730712890625,4.051943545716099,22.563598632812443,-0.00037925306991468187,0.000689056157127544,0.1745648583407445,0.0007616728000394627,1278.6119161097135,-27.076665505043152,161.82403547575643,-1.0,-0.00030657964447255423,10.09327266540473,0
2023-08-16,-0.7300531787988298,26.362737867697486,26.29733381579336,0,16.488812633020757,11.281829833984375,4.970185435958844,26.034942626953125,9.678373595924073e-05,0.0002941532353571277,-0.6748941477664359,0.0002917419814097454,584.5057167602059,134.09049544951168,-138.88184753202214,4582.0,0.00010364142752079091,10.02319840073679,0
2023-08-17,-0.9447158102447515,33.64660362517695,28.747090418921225,0,16.488812633020757,-0.43389892578125,4.3130497560413374,21.69580078125,0.0001719742190748658,-0.00010673151039301493,-0.22775250227479527,-0.00028755167097242176,-142.70739386967807,-122.87821418283616,-118.89081710291076,-2078.0,0.00011571829661740262,9.741171765459443,0
2023-08-18,-0.2017008939501616,51.99084683183473,36.49500922322572,0,17.790563580731373,11.715728759765625,4.397348475261214,29.940185546875,0.00018794623687054608,0.00020809886944441922,-0.44193865411472616,0.00020132395529112376,543.5496688136952,21.81441714447604,-39.51034386477235,3192.0,0.0003671549006735293,9.882211488113313,0
2023-08-21,-0.24695442153326252,57.54614650932784,43.51205498525976,0,22.997551060909757,5.207000732421875,5.110272509494353,21.695770263671875,-0.00021359235143978428,0.000428281573808255,0.13135730482669258,0.00047154561503982644,1039.613261951601,113.3080653217264,-8.28867205196255,-2736.0,-0.00019849912803210479,10.075164965107172,0
2023-08-22,-0.6459396846276649,56.274509242138805,47.76620640421944,0,22.997551060909757,3.90521240234375,3.6690954021421347,22.56365966796875,-0.00034946342206220295,0.0004708224699163883,0.24728983432194723,0.0004995322289229214,754.7802097476613,87.93217541268416,-41.907273651720864,-3277.0,-0.00023079299735690616,10.068372019416925,0
2023-08-23,-0.44736308785796697,58.41184629725697,51.314753035231945,0,20.394059462950736,-2.169586181640625,3.5860507814854152,19.09234619140625,0.00038423833519625824,0.0002509760783783026,0.3175752092286813,-1.9656316691245473e-05,235.77822195210447,-271.0930179438093,16.84876755769771,2737.0,0.00022516906688152953,9.752124440086531,0
2023-08-24,0.2621708634094716,70.01462271458908,57.548042928350995,0,19.526230485498957,7.37652587890625,4.354316194725245,25.167144775390625,0.00012804019123487264,-9.695392349573609e-05,0.03352393399771279,-9.196973444776679e-05,-188.16206662334437,-37.80119017424572,47.4741902746345,198.0,0.00026450972288595185,9.86138778166652,0
2023-08-25,0.5141109853513436,77.85921065932217,64.31843217200806,0,20.39407630587948,15.621002197265625,6.554861824905802,20.39410400390625,0.0001329845423593859,0.0003654160242677197,0.24652593614087195,0.0006679280636719365,618.933988168154,385.4925860625213,126.8959535275138,-5259.0,0.00011606231301456007,9.807876718706078,0
2023-08-28,0.2715872251298785,78.98946892359199,69.20877775586936,0,21.261887211805117,10.413970947265625,6.86356126105291,22.563720703125,0.000144531129771097,0.00023068520398041793,0.32014557407842215,0.00022043858247747686,436.0912312530497,-48.48921486610355,29.11882738437822,2334.0,0.00016131036265562852,9.665205875279726,0
2023-08-29,0.10423520484453083,76.22288838023358,71.54681463065744,0,21.261866796548475,-0.8677978515625,4.903441858426748,20.394073486328125,-9.261383324319851e-05,0.0002844317341998864,0.20453120428039961,0.00029097876438266877,737.1159320166394,53.161508822367885,-36.19462476951015,1294.0,-0.0001269626546890159,9.71868978023593,0
2023-08-30,0.21296812013055313,74.79185752665276,72.62849559598922,0,17.790548465787026,-3.9052734375,1.8663478934771405,18.658355712890625,6.990046278012155e-05,0.0001879422873755853,-0.7071339573815534,0.00023778615105982072,581.1030810091818,32.648849890211125,121.46453864394118,3750.0,8.339710441575518e-05,9.737359351182667,0
2023-08-31,-0.2666603836697303,62.52792080330141,69.26163733175996,0,13.451381087163043,-7.81048583984375,3.844509275581544,16.05487060546875,5.134569183395279e-05,0.00017280682595131793,-0.03972132026102582,0.0002356781224114887,829.7316291916011,363.64795178393024,-61.771547573013066,-4624.0,7.973556801037434e-05,9.785689387120327,1
2023-09-01,0.39657200685167726,65.68532314305317,68.06953260219103,0,13.451381087163043,1.73565673828125,3.167885156283771,19.52618408203125,-8.479419606493499e-05,-3.994181452199541e-05,0.1554811327011075,1.4399303294447305e-05,-121.14112693634075,308.0736244389341,-143.2602745687323,-689.0,-5.356155704181985e-05,9.675598617357592,1
2023-09-04,0.985249895453084,77.12354876203545,71.08753798880583,0,14.753143310546875,8.244415283203125,5.273462136686623,24.299224853515625,0.00040276580007548424,0.0003862124571475904,0.18941023019705996,0.0005235116281137084,990.4364393805954,211.5061999637619,140.59560179045425,3522.0,0.00034055644212294947,9.852316096845646,1
2023-09-05,1.8406974945854406,84.74903250802365,75.64136949521176,0,26.902801513671932,26.902801513671932,10.261910574907887,34.27932739257818,7.63839661940706e-05,7.222223016578065e-05,0.3567765856737141,6.985008131627703e-05,318.5597628154398,-144.64846267450673,134.18532448109715,-5848.0,0.0001313777733455725,10.357344814324636,0
2023-09-06,1.616280066173976,81.91602307639042,77.73292068893798,0,34.71327292826135,19.09228515625,11.793417598252852,33.845458984375114,-0.00014229805994191665,0.0004148940666454866,-0.08150422102839601,0.0004328680211877847,1445.156523575159,121.836609838416,-59.22983922041061,3034.0,-0.00011237161389492819,10.54735411607763,0
2023-09-07,1.2428925446267902,77.94401042831637,77.80328393539745,0,34.27933958523488,9.546142578125057,8.585612265444597,29.506317138671932,0.00015614822901506982,-7.784598234832993e-05,0.0910959987347778,-2.5461315807230135e-05,-213.5126908537407,163.58834861502635,-19.909885382092558,2046.0,0.0001229551969591458,10.258881997026293,0
2023-09-08,1.0585341054449757,74.8793516401933,76.82863983699606,0,32.109772947904844,-3.037414550781307,4.934066781231565,22.56362915039074,-0.00010469186190068288,0.0003355782046303763,-0.13036571990469348,0.0002919507284539255,1241.5782818991495,-89.72096711921088,-71.69275453299295,-3931.0,-0.00014122311742912087,9.991014546246262,0
2023-09-11,-0.08102646527474663,60.860434530476816,71.50590473482298,0,24.73318955614093,-15.0750732421875,6.39431422099789,27.65866088867199,7.019915248668976e-05,4.533700955872466e-05,-0.32685178944530563,3.5175575386654556e-05,318.7464700775887,-124.1034211695378,52.6624217565134,5118.0,0.00013339637297597504,10.399153069334252,0
